Id,CreationDate,PostId,RelatedPostId,LinkTypeId
701351,2011-06-16 9:25,11960,11717,1
701377,2011-06-16 9:32,11971,9605,1
703428,2011-06-16 21:59,11980,11887,1
703954,2011-06-17 3:56,12021,1562,1
704805,2011-06-17 11:13,12028,73,1
704806,2011-06-17 11:14,12029,11892,1
704857,2011-06-17 11:15,11892,12029,1
705158,2011-06-17 13:15,12026,8000,1
706634,2011-06-18 1:08,12053,11887,1
707560,2011-06-18 12:11,12067,11887,1
708412,2011-06-18 20:16,12080,4454,1
708563,2011-06-18 21:16,12054,9131,1
710264,2011-06-19 14:27,11450,8696,1
712115,2011-06-20 7:06,12118,11887,1
716366,2011-06-21 16:18,10236,10356,1
719792,2011-06-22 19:54,12231,12151,1
719868,2011-06-22 20:23,12225,2492,1
721969,2011-06-23 14:46,12262,11351,1
721995,2011-06-23 14:54,12283,5542,1
721996,2011-06-23 14:54,12283,1,1
722172,2011-06-23 16:12,12258,10981,1
725023,2011-06-24 16:26,12305,12164,1
725399,2011-06-24 19:02,12321,11609,1
725575,2011-06-24 20:39,7351,2272,1
728451,2011-06-26 6:44,12353,10251,1
729577,2011-06-26 17:50,12365,11812,1
732555,2011-06-27 18:19,12410,9131,1
733306,2011-06-27 20:40,12421,4689,1
734057,2011-06-28 6:17,12425,6599,1
734058,2011-06-28 6:17,12425,10387,1
734134,2011-06-28 6:46,12415,3539,1
737610,2011-06-29 1:32,12180,12134,1
738436,2011-06-29 6:55,12461,31,1
738437,2011-06-29 6:55,12461,9557,1
739413,2011-06-29 10:17,12466,7211,1
740189,2011-06-29 12:49,12469,7527,1
743665,2011-06-30 3:16,12498,1207,1
744591,2011-06-30 7:18,12495,9342,1
748943,2011-06-30 21:49,12512,12521,1
749044,2011-06-30 22:23,12521,1622,1
751270,2011-07-01 8:40,10540,1475,1
753046,2011-07-01 16:00,12549,10975,1
758823,2011-07-02 21:01,12582,12498,1
761924,2011-07-03 15:08,12590,9535,1
762500,2011-07-03 17:55,12597,3589,1
765701,2011-07-04 10:30,12612,5347,1
766227,2011-07-04 12:10,12611,2948,1
769130,2011-07-04 22:52,12643,575,1
769881,2011-07-05 3:06,12641,577,1
773132,2011-07-05 19:31,12665,6309,1
776033,2011-07-06 11:33,12700,2476,1
776084,2011-07-06 11:44,12702,9947,1
777610,2011-07-06 16:15,12710,8358,1
777636,2011-07-06 16:18,12710,11917,1
777637,2011-07-06 16:18,12710,8187,1
780588,2011-07-07 6:14,12753,9503,1
782214,2011-07-07 13:51,12763,213,1
784515,2011-07-08 3:07,12790,12587,1
784516,2011-07-08 3:07,12790,12453,1
784542,2011-07-08 3:08,12587,12453,1
789768,2011-07-09 9:57,12816,11149,1
790469,2011-07-09 17:11,12768,12814,1
791495,2011-07-09 22:26,5604,12748,1
791996,2011-07-09 22:35,12854,10079,1
793322,2011-07-10 12:07,12826,12864,1
797424,2011-07-11 6:39,12881,12495,1
798625,2011-07-11 11:12,12885,12712,1
799851,2011-07-11 16:03,12884,9807,1
800177,2011-07-11 17:14,12900,6181,1
800478,2011-07-11 17:36,12902,12222,1
801379,2011-07-11 20:19,12913,11650,1
802055,2011-07-11 22:44,12913,4211,1
809807,2011-07-13 10:56,12958,12410,1
811258,2011-07-13 17:48,12993,11209,1
811784,2011-07-13 19:59,7185,12993,1
811785,2011-07-13 19:59,7185,11209,1
813236,2011-07-14 3:52,13015,13011,1
813962,2011-07-14 7:47,13023,7853,1
814563,2011-07-14 10:31,13023,13022,1
814764,2011-07-14 11:39,12962,12955,1
817115,2011-07-14 23:46,12140,4356,1
818916,2011-07-15 12:07,13089,3967,1
819067,2011-07-15 12:55,13091,12993,1
820368,2011-07-15 18:44,13112,12797,1
824369,2011-07-16 23:27,13142,13056,1
829471,2011-07-18 7:32,13159,2002,1
830647,2011-07-18 14:29,13194,3947,1
831348,2011-07-18 16:59,13204,11368,1
831399,2011-07-18 17:18,13204,5747,1
831850,2011-07-18 20:29,13206,6358,1
832576,2011-07-18 23:20,13220,12960,1
832578,2011-07-18 23:35,12960,13220,1
833679,2011-07-19 7:05,13196,13166,1
834080,2011-07-19 9:41,13199,4884,1
834156,2011-07-19 10:32,13241,11209,1
834932,2011-07-19 14:34,13215,12797,1
834933,2011-07-19 14:34,13215,13112,1
835184,2011-07-19 15:10,9016,1475,1
835510,2011-07-19 16:28,13252,13206,1
836661,2011-07-19 21:36,13275,4220,1
836687,2011-07-19 21:47,13260,170,1
838113,2011-07-20 12:35,11797,13296,1
838164,2011-07-20 12:59,13131,1475,1
838840,2011-07-20 16:50,13301,12262,1
838891,2011-07-20 17:17,13301,11315,1
838892,2011-07-20 17:17,13301,11351,1
839118,2011-07-20 19:12,13300,2245,1
839119,2011-07-20 19:12,13300,534,1
839496,2011-07-20 20:47,13314,13266,1
840747,2011-07-21 7:19,13326,1047,1
841648,2011-07-21 12:47,13335,10608,1
842149,2011-07-21 16:12,13342,13054,1
842150,2011-07-21 16:18,13335,10387,1
844701,2011-07-22 13:47,13371,13314,1
846402,2011-07-22 21:11,13389,322,1
851503,2011-07-25 2:28,13442,2777,1
853105,2011-07-25 14:54,13456,726,1
853531,2011-07-25 16:50,13470,13352,1
853782,2011-07-25 18:05,13474,13259,1
854208,2011-07-25 20:03,13475,13433,1
854535,2011-07-25 21:49,13471,13446,1
858386,2011-07-26 23:50,13528,13306,1
858887,2011-07-27 5:13,13496,3640,1
860738,2011-07-27 13:43,13550,2691,1
860839,2011-07-27 14:34,13550,13152,1
861015,2011-07-27 16:17,13556,13259,1
861691,2011-07-27 18:41,13532,9898,1
865867,2011-07-28 18:51,13586,11018,1
868393,2011-07-29 7:32,13612,8485,1
868394,2011-07-29 7:32,13612,414,1
869320,2011-07-29 10:18,13620,13550,1
871421,2011-07-29 16:26,13623,3,1
875122,2011-07-30 12:08,13638,13636,1
876123,2011-07-30 18:25,13650,3294,1
876249,2011-07-30 18:59,13655,2272,1
881401,2011-07-31 19:39,13655,6652,1
881402,2011-07-31 19:39,13655,3911,1
881403,2011-07-31 19:39,13655,11609,1
881404,2011-07-31 19:39,13655,2356,1
882255,2011-07-31 23:45,13686,4551,1
882306,2011-07-31 23:57,13687,631,1
887683,2011-08-01 17:50,13211,13721,1
887684,2011-08-01 17:56,13721,13211,1
888660,2011-08-01 20:44,13729,10517,1
891561,2011-08-02 12:35,13747,12888,1
896288,2011-08-03 8:09,13757,10,1
896964,2011-08-03 10:22,13797,12461,1
898090,2011-08-03 15:03,13690,7200,1
898091,2011-08-03 15:03,13690,9501,1
898417,2011-08-03 16:07,13810,5750,1
900068,2011-08-03 22:52,13784,13166,1
900319,2011-08-03 23:48,13805,10382,1
900445,2011-08-04 0:27,13805,13757,1
901346,2011-08-04 5:49,13833,13757,1
901347,2011-08-04 5:49,13833,13805,1
904848,2011-08-04 19:00,13867,9801,1
905274,2011-08-04 20:20,13869,7357,1
905325,2011-08-04 20:22,13543,13518,1
906101,2011-08-05 1:24,13853,13757,1
906102,2011-08-05 1:24,13853,13805,1
906103,2011-08-05 1:24,13853,13833,1
906579,2011-08-05 6:07,13873,12495,1
912335,2011-08-06 10:09,13935,11516,1
912736,2011-08-06 13:12,13936,13902,1
913562,2011-08-06 17:54,13939,12137,1
920192,2011-08-08 11:03,13981,1444,1
921168,2011-08-08 14:19,3689,9429,1
921169,2011-08-08 14:29,13989,13636,1
921370,2011-08-08 16:04,13983,2492,1
925372,2011-08-09 13:28,13984,12873,1
925398,2011-08-09 13:37,14034,10001,1
927999,2011-08-10 1:38,14067,4551,1
931550,2011-08-10 17:49,14095,726,1
932201,2011-08-10 20:31,14108,7048,1
935202,2011-08-11 8:55,14078,14088,1
935403,2011-08-11 9:23,14140,7402,1
935529,2011-08-11 10:08,14078,575,1
935805,2011-08-11 10:50,14147,9477,1
936181,2011-08-11 12:47,14088,14078,1
938432,2011-08-11 20:10,14168,14158,1
941983,2011-08-12 15:25,14177,423,1
942159,2011-08-12 16:06,14187,12484,1
942560,2011-08-12 17:50,13784,14088,1
946861,2011-08-13 18:55,14226,1805,1
950037,2011-08-14 14:46,14219,10001,1
954388,2011-08-15 14:00,14280,2275,1
955289,2011-08-15 19:59,14301,3194,1
957290,2011-08-16 6:21,14270,7869,1
959366,2011-08-16 16:11,14351,14237,1
963142,2011-08-17 9:57,14392,2894,1
966719,2011-08-17 23:30,14434,4834,1
967395,2011-08-18 4:20,14437,14351,1
968496,2011-08-18 9:54,14444,2356,1
969297,2011-08-18 13:12,14457,14269,1
971098,2011-08-18 20:30,1321,14351,1
972349,2011-08-19 5:27,14500,3549,1
974601,2011-08-19 18:29,14516,11602,1
982881,2011-08-21 19:45,14585,13314,1
982882,2011-08-21 19:45,14585,2245,1
982933,2011-08-21 20:04,14595,124,1
984209,2011-08-22 2:10,13497,8662,1
985510,2011-08-22 9:34,14620,14480,1
986361,2011-08-22 12:52,14634,3559,1
986612,2011-08-22 14:13,14402,14634,1
986763,2011-08-22 15:35,14588,1385,1
988489,2011-08-23 0:31,14664,14449,1
989865,2011-08-23 9:01,14686,14643,1
992292,2011-08-23 21:38,14616,14546,1
992293,2011-08-23 21:40,14719,14721,1
994944,2011-08-24 12:59,14752,9859,1
995295,2011-08-24 13:43,14752,7308,1
995996,2011-08-24 17:13,14762,14355,1
997097,2011-08-24 23:19,14781,14691,1
999748,2011-08-25 14:59,14571,6,1
1000474,2011-08-25 18:56,14812,8505,1
1000750,2011-08-25 20:23,14819,2410,1
1001626,2011-08-26 1:24,14830,6225,1
1008428,2011-08-28 1:24,14872,14842,1
1011279,2011-08-28 18:29,14856,14219,1
1015005,2011-08-29 13:10,14928,8237,1
1015006,2011-08-29 13:10,14928,3549,1
1015132,2011-08-29 14:14,14910,14898,1
1015358,2011-08-29 14:53,14889,14916,1
1016459,2011-08-29 19:20,14947,14088,1
1018935,2011-08-30 11:31,14966,14500,1
1025486,2011-08-31 11:59,15011,13382,1
1026462,2011-08-31 15:47,15021,13902,1
1028013,2011-08-31 20:53,575,14088,1
1030789,2011-09-01 8:00,15052,9735,1
1030815,2011-09-01 8:14,15052,22,1
1030816,2011-09-01 8:14,15052,6652,1
1030817,2011-09-01 8:14,15052,2272,1
1033743,2011-09-01 18:59,15076,124,1
1036469,2011-09-02 8:42,15102,14088,1
1036995,2011-09-02 10:12,15100,14072,1
1037471,2011-09-02 12:48,13739,13548,1
1037547,2011-09-02 13:44,15021,8019,1
1037623,2011-09-02 14:13,15113,15021,1
1043524,2011-09-03 15:04,15154,15076,1
1044750,2011-09-03 21:00,15164,13977,1
1049477,2011-09-04 19:51,8447,15160,1
1051903,2011-09-05 7:31,15202,15141,1
1051929,2011-09-05 7:32,15141,15202,1
1053330,2011-09-05 12:34,15207,13197,1
1053656,2011-09-05 13:16,15208,12546,1
1055432,2011-09-05 19:02,15224,961,1
1056008,2011-09-05 21:21,15224,14226,1
1060284,2011-09-06 19:33,15076,10001,1
1060735,2011-09-06 21:40,15266,12251,1
1060736,2011-09-06 21:46,12251,9071,1
1060837,2011-09-06 22:20,13952,13853,1
1062038,2011-09-07 6:43,12251,15266,1
1063764,2011-09-07 15:12,15285,15281,1
1065790,2011-09-07 22:32,15278,7208,1
1065791,2011-09-07 22:32,15278,3539,1
1065792,2011-09-07 22:32,15278,12415,1
1066793,2011-09-08 3:40,15283,5750,1
1069044,2011-09-08 13:27,15323,15197,1
1069270,2011-09-08 14:03,15326,13909,1
1069296,2011-09-08 14:20,15329,1844,1
1069422,2011-09-08 14:57,15333,15285,1
1072198,2011-09-09 6:01,15338,97,1
1073099,2011-09-09 11:30,15361,11887,1
1074475,2011-09-09 16:45,15368,1324,1
1080551,2011-09-10 20:23,13329,2121,1
1083852,2011-09-11 16:18,15427,15211,1
1093231,2011-09-13 14:06,15502,2748,1
1093782,2011-09-13 16:24,15510,10234,1
1096633,2011-09-14 8:59,15526,14088,1
1097084,2011-09-14 11:25,15530,6498,1
1098935,2011-09-14 18:49,15552,14500,1
1100286,2011-09-15 0:24,15567,11381,1
1100287,2011-09-15 0:24,15567,8844,1
1100288,2011-09-15 0:24,15567,11609,1
1101464,2011-09-15 5:53,15567,4756,1
1104065,2011-09-15 16:08,15392,13314,1
1104266,2011-09-15 16:42,15581,11659,1
1104492,2011-09-15 17:12,15597,7975,1
1104718,2011-09-15 18:48,15606,15597,1
1105119,2011-09-15 20:45,15584,9718,1
1107345,2011-09-16 7:15,15635,8148,1
1107396,2011-09-16 7:35,15635,15287,1
1108297,2011-09-16 9:52,15514,726,1
1108423,2011-09-16 10:30,15621,577,1
1109425,2011-09-16 14:30,15651,7975,1
1109576,2011-09-16 15:04,15649,15598,1
1109852,2011-09-16 15:50,15651,15322,1
1109853,2011-09-16 15:50,15651,15501,1
1110079,2011-09-16 16:30,15662,15021,1
1110855,2011-09-16 20:04,15670,138,1
1110856,2011-09-16 20:04,15670,75,1
1113057,2011-09-17 9:27,15651,13314,1
1116633,2011-09-18 8:06,15710,7308,1
1116984,2011-09-18 10:47,15701,15716,1
1117260,2011-09-18 12:36,15711,7004,1
1121761,2011-09-19 11:21,15740,11659,1
1121937,2011-09-19 12:31,15713,15104,1
1122688,2011-09-19 15:36,15713,298,1
1125314,2011-09-20 7:23,15596,8225,1
1125640,2011-09-20 8:32,15784,14399,1
1129641,2011-09-21 0:12,15649,8956,1
1130692,2011-09-21 8:00,15794,15168,1
1132243,2011-09-21 15:10,15784,4445,1
1132594,2011-09-21 17:23,15853,173,1
1134145,2011-09-22 1:33,15853,15770,1
1134596,2011-09-22 5:11,15888,5542,1
1137847,2011-09-22 16:57,173,15809,1
1140098,2011-09-23 5:06,15841,3038,1
1142599,2011-09-23 16:17,15974,15427,1
1142950,2011-09-23 17:21,15984,4551,1
1143276,2011-09-23 18:16,9731,13810,1
1143277,2011-09-23 18:17,15984,5750,1
1143278,2011-09-23 18:17,15984,13810,1
1143279,2011-09-23 18:17,15984,8300,1
1144430,2011-09-23 23:01,15995,15913,1
1145456,2011-09-24 5:50,16003,15958,1
1152282,2011-09-25 15:52,16013,3412,1
1153233,2011-09-25 23:39,16030,884,1
1153384,2011-09-26 0:15,16032,11887,1
1153810,2011-09-26 3:11,16032,15361,1
1155386,2011-09-26 12:09,16050,2131,1
1157413,2011-09-26 20:58,16065,15805,1
1160564,2011-09-27 11:37,16098,10,1
1161115,2011-09-27 13:41,16108,16054,1
1167716,2011-09-28 21:09,16146,14500,1
1169542,2011-09-29 6:16,11713,1576,1
1170418,2011-09-29 9:46,12643,15526,1
1172294,2011-09-29 17:30,16230,16117,1
1173295,2011-09-29 21:37,12197,16194,1
1180547,2011-10-01 5:01,16313,16287,1
1180548,2011-10-01 5:01,16313,3395,1
1182024,2011-10-01 13:24,16320,6791,1
1190275,2011-10-03 1:38,16375,16247,1
1195277,2011-10-03 18:37,16413,6916,1
1196678,2011-10-03 23:08,16428,1576,1
1199505,2011-10-04 11:59,16467,16312,1
1201156,2011-10-04 17:22,16485,7785,1
1201532,2011-10-04 18:27,16480,14500,1
1203008,2011-10-04 22:07,16502,13314,1
1207559,2011-10-05 13:16,16539,16524,1
1208285,2011-10-05 15:13,16542,11289,1
1208386,2011-10-05 15:46,16528,4252,1
1208862,2011-10-05 17:35,16540,4551,1
1209188,2011-10-05 18:48,16542,9220,1
1209864,2011-10-05 20:34,16552,5504,1
1210040,2011-10-05 20:46,16556,5700,1
1210041,2011-10-05 20:46,16556,2432,1
1210367,2011-10-05 21:20,16564,3294,1
1210943,2011-10-05 22:01,16574,4713,1
1212546,2011-10-06 5:59,16565,16331,1
1213372,2011-10-06 9:54,16583,25,1
1215299,2011-10-06 15:50,16605,13673,1
1216375,2011-10-06 18:21,16613,16567,1
1216901,2011-10-06 20:20,16604,15991,1
1217227,2011-10-06 21:40,16631,396,1
1217228,2011-10-06 21:40,16631,13148,1
1217254,2011-10-06 21:41,13148,16631,1
1217605,2011-10-06 23:12,13148,396,1
1218856,2011-10-07 4:45,16644,16641,1
1219307,2011-10-07 6:06,16646,16611,1
1219483,2011-10-07 6:12,16611,16646,1
1221234,2011-10-07 12:11,16487,15052,1
1221235,2011-10-07 12:11,16487,9735,1
1221836,2011-10-07 13:56,16601,4544,1
1222063,2011-10-07 14:36,16658,11856,1
1222289,2011-10-07 15:35,16665,9751,1
1223015,2011-10-07 17:46,16680,5845,1
1224591,2011-10-07 23:05,16692,16602,1
1224942,2011-10-07 23:56,16698,16689,1
1234018,2011-10-09 17:52,16749,13858,1
1237119,2011-10-10 8:07,16742,16497,1
1237170,2011-10-10 8:11,16497,16742,1
1238346,2011-10-10 11:31,16788,16780,1
1241272,2011-10-10 22:41,16816,3879,1
1242948,2011-10-11 6:24,16822,1444,1
1246624,2011-10-11 20:43,16873,125,1
1250850,2011-10-12 16:24,16907,6920,1
1251301,2011-10-12 18:15,16915,16545,1
1252227,2011-10-12 22:12,16921,884,1
1253453,2011-10-13 3:32,16939,5591,1
1256579,2011-10-13 17:37,16953,6033,1
1257455,2011-10-13 22:11,16958,16822,1
1257631,2011-10-13 23:23,16974,7948,1
1259432,2011-10-14 11:28,16988,15157,1
1259433,2011-10-14 11:28,16988,15463,1
1260409,2011-10-14 14:27,16988,15979,1
1260810,2011-10-14 16:00,17000,4220,1
1261811,2011-10-14 19:28,17017,16305,1
1262087,2011-10-14 20:37,17021,17006,1
1265113,2011-10-15 13:30,17039,15257,1
1268139,2011-10-16 1:22,17024,17022,1
1268565,2011-10-16 2:22,17005,4081,1
1270241,2011-10-16 11:04,17066,258,1
1270242,2011-10-16 11:04,17066,5987,1
1271068,2011-10-16 15:13,17073,8117,1
1271369,2011-10-16 16:54,17076,16968,1
1274321,2011-10-17 5:21,17096,17098,1
1276798,2011-10-17 14:29,17117,16915,1
1279124,2011-10-17 20:29,17117,6513,1
1280600,2011-10-18 4:35,17094,16780,1
1281301,2011-10-18 8:36,17175,15984,1
1281302,2011-10-18 8:36,17175,15584,1
1281303,2011-10-18 8:36,17175,16235,1
1284829,2011-10-18 19:12,17219,12546,1
1285530,2011-10-18 21:32,17229,17216,1
1288831,2011-10-19 8:58,17246,15776,1
1292782,2011-10-19 22:35,17294,16611,1
1295108,2011-10-20 10:40,17208,10309,1
1295109,2011-10-20 10:41,17208,575,1
1297260,2011-10-20 20:28,17334,373,1
1298311,2011-10-20 23:31,2679,17320,1
1298937,2011-10-21 2:42,17357,17349,1
1299388,2011-10-21 5:44,15982,17354,1
1305014,2011-10-22 13:40,17413,17407,1
1305040,2011-10-22 13:41,17407,17413,1
1308142,2011-10-23 7:35,17431,1826,1
1312068,2011-10-24 6:10,17468,16235,1
1312094,2011-10-24 6:21,17405,17300,1
1318445,2011-10-25 12:12,17510,17407,1
1318921,2011-10-25 13:54,17510,17468,1
1319797,2011-10-25 16:51,17510,6538,1
1321498,2011-10-26 0:10,17408,16998,1
1321749,2011-10-26 1:10,17407,17510,1
1322725,2011-10-26 7:25,17537,1337,1
1323626,2011-10-26 10:42,423,15739,1
1324652,2011-10-26 13:46,17468,17510,1
1325053,2011-10-26 15:10,17537,26,1
1326029,2011-10-26 18:37,17585,16381,1
1327480,2011-10-27 1:23,17603,14333,1
1327663,2011-10-27 2:28,12067,1601,1
1327664,2011-10-27 2:30,12067,11980,1
1328023,2011-10-27 10:23,17608,17405,1
1328314,2011-10-27 15:15,17604,17480,1
1328564,2011-10-27 17:46,17626,6916,1
1329607,2011-10-28 17:21,17685,267,1
1329757,2011-10-28 20:44,17687,17628,1
1330600,2011-10-29 18:14,17711,12907,1
1330755,2011-10-29 20:01,17710,9071,1
1331006,2011-10-30 0:28,17720,9334,1
1332190,2011-10-31 6:33,12067,7825,1
1332216,2011-10-31 8:08,17686,11653,1
1333301,2011-11-01 8:52,17737,8974,1
1333399,2011-11-01 11:40,17755,16708,1
1333520,2011-11-01 14:48,17800,17710,1
1333686,2011-11-01 17:17,17816,9913,1
1334079,2011-11-02 4:39,13654,485,1
1334324,2011-11-02 10:57,17827,124,1
1334325,2011-11-02 10:57,17827,15181,1
1334326,2011-11-02 10:57,17827,2476,1
1334327,2011-11-02 10:57,17827,14856,1
1334532,2011-11-02 15:07,17774,1337,1
1334562,2011-11-02 15:37,17850,10045,1
1335093,2011-11-02 23:25,17870,665,1
1335231,2011-11-03 5:09,17861,10727,1
1335232,2011-11-03 5:09,17861,9913,1
1335664,2011-11-03 15:10,17890,16008,1
1335750,2011-11-03 17:04,2504,2492,1
1336636,2011-11-04 13:02,17927,2086,1
1336637,2011-11-04 13:02,17927,7899,1
1337500,2011-11-05 9:12,17962,3038,1
1338066,2011-11-05 23:03,17978,17899,1
1338507,2011-11-06 12:31,17961,4551,1
1338508,2011-11-06 12:31,17961,7611,1
1338509,2011-11-06 12:31,17961,17480,1
1338510,2011-11-06 12:31,17961,577,1
1338878,2011-11-06 22:15,17978,614,1
1340035,2011-11-07 19:41,18058,17537,1
1340088,2011-11-07 20:52,18060,12140,1
1340508,2011-11-08 7:46,18073,12151,1
1340777,2011-11-08 16:52,18082,18058,1
1341182,2011-11-08 22:47,18052,8213,1
1341376,2011-11-09 2:39,18112,3943,1
1341561,2011-11-09 6:11,17850,4429,1
1341756,2011-11-09 10:25,7412,4451,1
1342623,2011-11-10 1:29,18155,2401,1
1342897,2011-11-10 7:58,18131,17243,1
1343004,2011-11-10 10:06,18184,15578,1
1343186,2011-11-10 14:43,18197,16437,1
1343352,2011-11-10 18:54,9885,13858,1
1343415,2011-11-10 19:58,18205,13797,1
1344590,2011-11-11 21:36,18166,4543,1
1344656,2011-11-11 23:04,18257,2504,1
1345192,2011-11-12 16:02,18286,9501,1
1345383,2011-11-12 20:33,18290,6314,1
1345435,2011-11-12 21:48,18300,18294,1
1346021,2011-11-13 15:55,18316,18300,1
1346126,2011-11-13 18:15,18284,12651,1
1346534,2011-11-14 4:49,11680,3559,1
1346923,2011-11-14 14:11,18076,7376,1
1347311,2011-11-14 18:54,18366,18215,1
1347685,2011-11-15 0:16,18378,13314,1
1348367,2011-11-15 15:00,18314,18375,1
1348798,2011-11-15 19:18,18430,7860,1
1348935,2011-11-15 20:26,18431,1495,1
1348955,2011-11-15 21:19,18428,13166,1
1349011,2011-11-15 22:50,18447,18378,1
1349398,2011-11-16 4:43,18468,5700,1
1350205,2011-11-16 19:36,18475,16921,1
1350206,2011-11-16 19:45,18497,18088,1
1350207,2011-11-16 19:45,18497,10905,1
1350208,2011-11-16 19:45,18497,14004,1
1350209,2011-11-16 19:45,18497,3539,1
1350210,2011-11-16 19:45,18497,4009,1
1350317,2011-11-16 21:34,18380,18330,1
1350544,2011-11-17 5:24,18510,18403,1
1351334,2011-11-17 20:30,18544,2181,1
1351371,2011-11-17 21:11,18550,5543,1
1351397,2011-11-17 21:12,5543,18550,1
1352899,2011-11-19 4:26,18621,18590,1
1353306,2011-11-19 16:08,18633,18615,1
1353564,2011-11-19 20:37,18638,18214,1
1353636,2011-11-19 22:09,18336,12651,1
1353637,2011-11-19 22:09,18336,18538,1
1353751,2011-11-19 23:30,18638,17068,1
1353994,2011-11-20 4:32,12205,7134,1
1354300,2011-11-20 16:16,18669,18668,1
1354398,2011-11-20 18:25,18657,18638,1
1355613,2011-11-21 20:42,18738,12398,1
1355614,2011-11-21 20:47,18738,8237,1
1355704,2011-11-21 22:38,18745,18657,1
1355730,2011-11-21 22:39,18657,18745,1
1356400,2011-11-22 16:38,18774,2007,1
1356502,2011-11-22 19:16,18781,577,1
1356574,2011-11-22 20:58,18590,18621,1
1356575,2011-11-22 21:04,18796,18336,1
1356654,2011-11-22 22:39,18781,18750,1
1356970,2011-11-23 8:22,18774,10001,1
1357140,2011-11-23 13:08,18816,6513,1
1357208,2011-11-23 14:31,18789,13086,1
1357623,2011-11-23 20:46,18844,298,1
1357624,2011-11-23 20:46,18844,10975,1
1358142,2011-11-24 9:10,18873,18848,1
1359000,2011-11-25 1:19,18911,18774,1
1359090,2011-11-25 4:14,18915,18693,1
1359271,2011-11-25 7:42,18913,15287,1
1359374,2011-11-25 10:39,18862,18864,1
1359854,2011-11-25 15:20,18929,8371,1
1360265,2011-11-25 22:43,18945,17545,1
1360611,2011-11-26 4:38,18975,18917,1
1360879,2011-11-26 8:53,18917,18975,1
1361106,2011-11-26 12:04,18911,18973,1
1361107,2011-11-26 12:07,18774,18911,1
1361441,2011-11-27 0:37,18971,577,1
1361582,2011-11-27 7:59,19006,18576,1
1361686,2011-11-27 11:16,18896,6,1
1362281,2011-11-28 1:53,19019,10079,1
1362707,2011-11-28 11:50,19048,9357,1
1363428,2011-11-28 19:34,19083,11385,1
1363429,2011-11-28 19:34,19083,8107,1
1363521,2011-11-28 21:14,18896,17825,1
1364126,2011-11-29 15:08,19102,4284,1
1364153,2011-11-29 15:13,19061,1826,1
1364253,2011-11-29 16:04,3238,9475,1
1364418,2011-11-29 18:32,19115,15979,1
1364444,2011-11-29 18:35,19115,9358,1
1364746,2011-11-29 21:37,19127,5444,1
1364768,2011-11-29 21:41,18426,19127,1
1365441,2011-11-30 10:23,19150,6865,1
1365725,2011-11-30 17:51,19173,17633,1
1365765,2011-11-30 18:33,19155,19014,1
